neris_id_incident,neris_id_entity,incident_type,status,call_create,dispatch_time,arrival_time,cleared_time,latitude,longitude,address,civilian_injuries,civilian_fatalities,firefighter_injuries,firefighter_fatalities,primary_action,area_of_origin,fire_cause,construction_type,aid_type
INC-2023-0107,VA-FDID-042,Water Rescue,Closed,2023-03-13T06:29:13,2023-03-13T06:31:08,2023-03-13T06:41:33,2023-03-13T07:58:52,37.364094,-77.643036,5205 Church Ave Midlothian VA,0,0,0,0,Rescue,,,,None
INC-2023-0108,VA-FDID-042,EMS,Closed,2023-02-10T20:41:58,2023-02-10T20:43:38,2023-02-10T20:58:10,2023-02-10T21:24:57,37.430191,-77.597159,7047 Park Dr Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0109,VA-FDID-042,Vehicle Fire,Closed,2023-03-30T09:42:43,2023-03-30T09:45:33,2023-03-30T09:51:26,2023-03-30T10:50:06,37.431465,-77.468746,8733 School St Midlothian VA,2,0,0,0,Extinguishment,Garage,Mechanical,,None
INC-2023-0110,VA-FDID-042,EMS,Closed,2023-06-14T01:41:12,2023-06-14T01:45:27,2023-06-14T01:53:48,2023-06-14T02:53:19,37.326437,-77.702908,7155 Elm St Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0111,VA-FDID-042,Gas Leak,Closed,2024-10-09T06:50:53,2024-10-09T06:55:19,2024-10-09T07:05:21,2024-10-09T07:35:11,37.347121,-77.409183,7247 Main St Bon Air VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0112,VA-FDID-042,False Alarm,Closed,2024-03-21T08:56:41,2024-03-21T09:00:42,2024-03-21T09:15:37,2024-03-21T10:32:38,37.314855,-77.543987,5421 Elm St Colonial Heights VA,0,0,0,0,Investigated,,,,None
INC-2023-0113,VA-FDID-042,Structure Fire,Closed,2023-10-09T01:25:23,2023-10-09T01:28:14,2023-10-09T01:34:02,2023-10-09T02:27:15,37.358703,-77.54582,1388 Washington Blvd Colonial Heights VA,0,0,0,0,Extinguishment,Living Room,Electrical,Open Land,None
INC-2023-0114,VA-FDID-042,EMS,Closed,2024-05-06T20:09:48,2024-05-06T20:13:03,2024-05-06T20:25:45,2024-05-06T21:12:13,37.499777,-77.56625,2519 Cedar Ln Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0115,VA-FDID-042,CO Alarm,Closed,2024-08-13T11:26:24,2024-08-13T11:27:43,2024-08-13T11:34:44,2024-08-13T13:20:28,37.376235,-77.404222,9594 Park Dr Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-0116,VA-FDID-042,Brush/Grass Fire,Closed,2024-04-30T01:55:47,2024-04-30T02:00:28,2024-04-30T02:15:10,2024-04-30T03:18:19,37.273287,-77.678685,7345 School St Midlothian VA,0,0,0,0,Extinguishment,Bedroom,Mechanical,,None
INC-2023-0117,VA-FDID-042,Wildfire,Closed,2023-12-25T15:30:13,2023-12-25T15:31:22,2023-12-25T15:36:20,2023-12-25T16:46:40,37.477509,-77.675308,1579 River Rd Chesterfield VA,0,0,0,0,Extinguishment,Kitchen,Undetermined,,None
INC-2023-0118,VA-FDID-042,Service Call,Closed,2024-12-07T01:55:09,2024-12-07T01:58:55,2024-12-07T02:06:07,2024-12-07T03:10:00,37.409502,-77.505453,1113 Park Dr Richmond VA,0,0,0,0,Service,,,,None
INC-2023-0119,VA-FDID-042,Water Rescue,Closed,2023-03-07T12:00:32,2023-03-07T12:04:17,2023-03-07T12:11:13,2023-03-07T12:36:33,37.302323,-77.530897,7299 Lake Rd Chesterfield VA,0,0,0,0,Rescue,,,,None
INC-2023-0120,VA-FDID-042,False Alarm,Closed,2023-10-28T21:58:05,2023-10-28T22:02:23,2023-10-28T22:12:09,2023-10-29T00:04:50,37.407366,-77.390309,5582 Oak Ave Midlothian VA,0,0,0,0,Investigated,,,,None
INC-2023-0121,VA-FDID-042,Gas Leak,Closed,2024-07-16T03:22:23,2024-07-16T03:27:15,2024-07-16T03:41:32,2024-07-16T04:22:03,37.328009,-77.472904,2417 Hill St Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0122,VA-FDID-042,Electrical,Closed,2023-04-11T03:49:59,2023-04-11T03:54:00,2023-04-11T03:59:26,2023-04-11T05:01:42,37.395677,-77.448603,5481 Valley Dr Chester VA,0,0,0,0,Extinguishment,Attic,Electrical,,None
INC-2023-0123,VA-FDID-042,Gas Leak,Closed,2024-05-16T18:46:31,2024-05-16T18:49:19,2024-05-16T19:01:59,2024-05-16T20:11:23,37.233469,-77.582454,3609 Maple Ave Colonial Heights VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0124,VA-FDID-042,EMS,Closed,2023-03-01T22:27:41,2023-03-01T22:32:17,2023-03-01T22:38:00,2023-03-02T00:07:18,37.459262,-77.371952,8726 Main St Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0125,VA-FDID-042,EMS,Closed,2023-10-20T14:34:02,2023-10-20T14:35:43,2023-10-20T14:42:48,2023-10-20T16:37:23,37.459329,-77.382383,2812 Church Ave Bon Air VA,2,0,0,0,Medical Aid,,,,None
INC-2023-0126,VA-FDID-042,Electrical,Closed,2023-12-12T00:27:50,2023-12-12T00:30:02,2023-12-12T00:41:41,2023-12-12T01:33:37,37.388203,-77.582213,7784 Hill St Colonial Heights VA,0,0,0,0,Extinguishment,Roof,Undetermined,,None
INC-2023-0127,VA-FDID-042,EMS,Closed,2024-08-20T15:22:27,2024-08-20T15:26:46,2024-08-20T15:37:17,2024-08-20T17:05:56,37.386238,-77.319493,3371 Mill Rd Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0128,VA-FDID-042,Vehicle Fire,Closed,2024-11-09T22:43:15,2024-11-09T22:46:36,2024-11-09T22:52:21,2024-11-10T00:49:28,37.481768,-77.365534,4770 Oak Ave Colonial Heights VA,0,0,0,0,Extinguishment,Engine Area,Electrical,,None
INC-2023-0129,VA-FDID-042,EMS,Closed,2024-12-08T05:02:33,2024-12-08T05:07:02,2024-12-08T05:18:43,2024-12-08T06:26:26,37.507142,-77.540041,6595 Lake Rd Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0130,VA-FDID-042,Brush/Grass Fire,Closed,2023-01-22T21:27:14,2023-01-22T21:32:12,2023-01-22T21:37:53,2023-01-22T23:35:27,37.422988,-77.389448,2354 Main St Midlothian VA,0,0,0,0,Extinguishment,Roof,Undetermined,,None
INC-2023-0131,VA-FDID-042,Structure Fire,Closed,2024-04-22T22:55:22,2024-04-22T23:00:13,2024-04-22T23:05:34,2024-04-22T23:28:09,37.304777,-77.372015,9091 Church Ave Chesterfield VA,0,0,0,0,Extinguishment,Basement,Electrical,Wood Frame,None
INC-2023-0132,VA-FDID-042,False Alarm,Closed,2023-07-05T04:50:04,2023-07-05T04:53:47,2023-07-05T05:08:24,2023-07-05T06:30:48,37.246842,-77.371325,8289 River Rd Chesterfield VA,3,0,0,0,Investigated,,,,None
INC-2023-0133,VA-FDID-042,False Alarm,Closed,2023-08-15T05:42:12,2023-08-15T05:43:12,2023-08-15T05:57:41,2023-08-15T07:05:51,37.300169,-77.539373,1502 Lake Rd Midlothian VA,0,0,0,0,Investigated,,,,None
INC-2023-0134,VA-FDID-042,MVA,Closed,2024-01-30T06:46:15,2024-01-30T06:47:20,2024-01-30T06:57:59,2024-01-30T08:22:10,37.24106,-77.551247,6216 Pine Rd Ettrick VA,1,0,0,0,Rescue,,,,None
INC-2023-0135,VA-FDID-042,EMS,Closed,2024-05-02T23:33:31,2024-05-02T23:37:48,2024-05-02T23:51:43,2024-05-03T00:57:06,37.268023,-77.56508,5646 Valley Dr Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0136,VA-FDID-042,Hazmat,Closed,2024-06-24T02:59:42,2024-06-24T03:03:23,2024-06-24T03:10:29,2024-06-24T03:48:53,37.24693,-77.395524,7598 Main St Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0137,VA-FDID-042,EMS,Closed,2023-09-03T03:07:56,2023-09-03T03:11:07,2023-09-03T03:21:54,2023-09-03T04:56:02,37.37002,-77.691352,3231 Pine Rd Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0138,VA-FDID-042,EMS,Closed,2023-08-01T05:07:36,2023-08-01T05:12:00,2023-08-01T05:22:16,2023-08-01T06:41:55,37.494846,-77.408677,6434 Maple Ave Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0139,VA-FDID-042,EMS,Closed,2024-02-08T08:00:12,2024-02-08T08:04:37,2024-02-08T08:10:01,2024-02-08T10:09:17,37.35535,-77.533757,3056 Lake Rd Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0140,VA-FDID-042,Wildfire,Closed,2023-08-27T01:29:48,2023-08-27T01:33:22,2023-08-27T01:44:38,2023-08-27T02:27:23,37.434929,-77.565381,793 Church Ave Colonial Heights VA,0,0,0,0,Extinguishment,Kitchen,Electrical,,None
INC-2023-0141,VA-FDID-042,CO Alarm,Closed,2024-06-05T07:46:28,2024-06-05T07:49:11,2024-06-05T07:59:23,2024-06-05T09:29:26,37.468329,-77.434236,610 Elm St Colonial Heights VA,0,0,0,0,Investigated,,,,None
INC-2023-0142,VA-FDID-042,EMS,Closed,2023-02-22T05:19:14,2023-02-22T05:23:33,2023-02-22T05:38:33,2023-02-22T06:48:33,37.336645,-77.326213,630 River Rd Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0143,VA-FDID-042,Structure Fire,Closed,2024-08-15T16:55:32,2024-08-15T16:58:58,2024-08-15T17:05:18,2024-08-15T18:37:35,37.338085,-77.580246,4666 Cedar Ln Richmond VA,1,0,0,0,Extinguishment,Attic,Electrical,Non-Combustible,None
INC-2023-0144,VA-FDID-042,EMS,Closed,2024-08-24T22:23:06,2024-08-24T22:27:06,2024-08-24T22:38:42,2024-08-24T23:27:59,37.52691,-77.591769,8147 Cedar Ln Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0145,VA-FDID-042,Wildfire,Closed,2024-07-08T02:10:43,2024-07-08T02:12:05,2024-07-08T02:21:32,2024-07-08T04:12:42,37.332228,-77.680024,8982 Pine Rd Midlothian VA,0,0,0,0,Extinguishment,Living Room,Smoking,,None
INC-2023-0146,VA-FDID-042,EMS,Closed,2024-01-31T03:53:40,2024-01-31T03:55:11,2024-01-31T04:02:36,2024-01-31T04:41:33,37.299021,-77.508391,6012 Lake Rd Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0147,VA-FDID-042,Structure Fire,Closed,2024-04-20T07:32:39,2024-04-20T07:33:55,2024-04-20T07:43:11,2024-04-20T08:57:32,37.527879,-77.418452,8712 Washington Blvd Colonial Heights VA,0,0,0,0,Extinguishment,Outside,Electrical,Heavy Timber,None
INC-2023-0148,VA-FDID-042,Gas Leak,Closed,2023-12-28T19:45:36,2023-12-28T19:48:48,2023-12-28T19:58:40,2023-12-28T20:36:11,37.491388,-77.393895,9730 Elm St Colonial Heights VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0149,VA-FDID-042,EMS,Closed,2023-02-13T00:58:13,2023-02-13T01:01:25,2023-02-13T01:08:01,2023-02-13T02:09:32,37.277397,-77.576936,3794 Maple Ave Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0150,VA-FDID-042,MVA,Closed,2024-05-08T06:19:19,2024-05-08T06:21:29,2024-05-08T06:27:37,2024-05-08T08:12:57,37.318847,-77.492609,8334 School St Chester VA,0,0,0,0,Rescue,,,,None
INC-2023-0151,VA-FDID-042,Electrical,Closed,2024-04-30T01:08:08,2024-04-30T01:10:34,2024-04-30T01:24:11,2024-04-30T01:49:48,37.475571,-77.694651,844 School St Colonial Heights VA,0,0,0,0,Extinguishment,Engine Area,Cooking,,None
INC-2023-0152,VA-FDID-042,CO Alarm,Closed,2024-01-22T20:06:08,2024-01-22T20:09:27,2024-01-22T20:18:23,2024-01-22T22:06:01,37.514995,-77.512822,6753 Pine Rd Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-0153,VA-FDID-042,Wildfire,Closed,2024-01-12T03:05:43,2024-01-12T03:07:35,2024-01-12T03:17:23,2024-01-12T05:00:12,37.271101,-77.361406,5331 Church Ave Colonial Heights VA,0,0,0,0,Extinguishment,Attic,,,None
INC-2023-0154,VA-FDID-042,Brush/Grass Fire,Closed,2023-03-24T11:24:43,2023-03-24T11:26:44,2023-03-24T11:38:41,2023-03-24T12:15:24,37.308242,-77.606832,1686 Main St Midlothian VA,0,0,0,0,Extinguishment,Living Room,Smoking,,None
INC-2023-0155,VA-FDID-042,Service Call,Closed,2024-12-26T06:23:24,2024-12-26T06:27:28,2024-12-26T06:36:48,2024-12-26T07:22:43,37.456936,-77.506694,8533 Park Dr Bon Air VA,0,0,0,0,Service,,,,None
INC-2023-0156,VA-FDID-042,Water Rescue,Closed,2023-11-02T10:33:56,2023-11-02T10:36:53,2023-11-02T10:44:59,2023-11-02T11:34:21,37.403003,-77.686537,4709 Park Dr Chesterfield VA,0,0,0,0,Rescue,,,,None
INC-2023-0157,VA-FDID-042,Structure Fire,Closed,2024-02-21T20:38:26,2024-02-21T20:43:02,2024-02-21T20:48:52,2024-02-21T22:07:42,37.26818,-77.600211,6092 Mill Rd Bon Air VA,0,0,0,0,Extinguishment,Garage,Smoking,Open Land,None
INC-2023-0158,VA-FDID-042,Structure Fire,Closed,2023-08-13T03:55:32,2023-08-13T03:58:10,2023-08-13T04:10:46,2023-08-13T05:32:15,37.457321,-77.594112,2046 Elm St Richmond VA,0,0,0,0,Extinguishment,Outside,Arson,Masonry,None
INC-2023-0159,VA-FDID-042,Water Rescue,Closed,2024-04-12T22:43:24,2024-04-12T22:46:06,2024-04-12T22:58:38,2024-04-12T23:24:07,37.241591,-77.651185,5556 Mill Rd Bon Air VA,0,0,0,0,Rescue,,,,None
INC-2023-0160,VA-FDID-042,Brush/Grass Fire,Closed,2023-04-19T13:42:23,2023-04-19T13:47:21,2023-04-19T14:01:48,2023-04-19T15:05:17,37.276751,-77.309754,5002 River Rd Midlothian VA,0,0,0,0,Extinguishment,,Mechanical,,None
INC-2023-0161,VA-FDID-042,Structure Fire,Closed,2024-01-04T20:38:22,2024-01-04T20:40:56,2024-01-04T20:50:35,2024-01-04T22:42:34,37.260881,-77.539384,5140 Mill Rd Ettrick VA,0,0,0,0,Extinguishment,Basement,Natural,,None
INC-2023-0162,VA-FDID-042,Service Call,Closed,2023-02-09T21:19:46,2023-02-09T21:22:48,2023-02-09T21:29:42,2023-02-09T23:01:16,37.416708,-77.458106,6329 Elm St Colonial Heights VA,0,0,0,0,Service,,,,None
INC-2023-0163,VA-FDID-042,EMS,Closed,2023-03-27T08:36:03,2023-03-27T08:37:07,2023-03-27T08:48:38,2023-03-27T09:51:27,37.353634,-77.540816,3440 Washington Blvd Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0164,VA-FDID-042,Structure Fire,Closed,2024-07-25T13:00:03,2024-07-25T13:04:03,2024-07-25T13:10:24,2024-07-25T14:41:13,37.290203,-77.57598,7937 Lake Rd Bon Air VA,0,0,0,0,Extinguishment,Outside,,Non-Combustible,None
INC-2023-0165,VA-FDID-042,Gas Leak,Closed,2024-06-08T23:06:12,2024-06-08T23:09:56,2024-06-08T23:18:26,2024-06-09T01:01:43,37.373254,-77.323065,4671 Lake Rd Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0166,VA-FDID-042,EMS,Closed,2023-08-13T11:25:39,2023-08-13T11:29:35,2023-08-13T11:41:55,2023-08-13T12:45:12,37.371941,-77.481805,4580 Pine Rd Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0167,VA-FDID-042,Vehicle Fire,Closed,2023-11-03T10:37:04,2023-11-03T10:41:21,2023-11-03T10:47:50,2023-11-03T11:47:29,37.24062,-77.323875,1394 Maple Ave Bon Air VA,0,0,0,0,Extinguishment,Attic,Mechanical,,None
INC-2023-0168,VA-FDID-042,MVA,Closed,2024-12-25T16:49:36,2024-12-25T16:53:34,2024-12-25T17:02:12,2024-12-25T17:40:56,37.260768,-77.409644,4020 Cedar Ln Richmond VA,0,0,0,0,Rescue,,,,None
INC-2023-0169,VA-FDID-042,EMS,Closed,2023-02-10T18:30:18,2023-02-10T18:33:03,2023-02-10T18:42:41,2023-02-10T20:40:37,37.369721,-77.433523,2352 Main St Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0170,VA-FDID-042,Hazmat,Closed,2024-11-15T00:27:30,2024-11-15T00:30:32,2024-11-15T00:37:56,2024-11-15T01:37:09,37.32435,-77.447641,1565 School St Chesterfield VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0171,VA-FDID-042,EMS,Closed,2023-01-29T23:17:22,2023-01-29T23:20:08,2023-01-29T23:27:08,2023-01-29T23:52:05,37.527152,-77.547202,8216 Elm St Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0172,VA-FDID-042,EMS,Closed,2023-01-08T04:45:09,2023-01-08T04:48:34,2023-01-08T05:02:51,2023-01-08T05:37:30,37.506536,-77.571983,7544 School St Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0173,VA-FDID-042,Wildfire,Closed,2024-01-27T15:12:19,2024-01-27T15:14:28,2024-01-27T15:21:45,2024-01-27T15:57:07,37.327205,-77.413552,4315 Church Ave Chester VA,2,0,0,0,Extinguishment,Garage,Arson,,None
INC-2023-0174,VA-FDID-042,CO Alarm,Closed,2024-04-19T13:01:02,2024-04-19T13:05:51,2024-04-19T13:16:46,2024-04-19T14:35:09,37.382584,-77.671305,1662 Elm St Chester VA,0,0,2,0,Investigated,,,,None
INC-2023-0175,VA-FDID-042,Wildfire,Closed,2023-07-02T22:26:03,2023-07-02T22:30:15,2023-07-02T22:38:48,2023-07-02T23:43:48,37.318584,-77.416847,287 Pine Rd Ettrick VA,0,0,0,0,Extinguishment,Roof,Mechanical,,None
INC-2023-0176,VA-FDID-042,False Alarm,Closed,2023-05-05T01:20:14,2023-05-05T01:24:09,2023-05-05T01:36:43,2023-05-05T03:32:46,37.458952,-77.429884,4933 Maple Ave Chesterfield VA,0,0,0,0,Investigated,,,,None
INC-2023-0177,VA-FDID-042,Electrical,Closed,2023-12-20T09:25:01,2023-12-20T09:27:36,2023-12-20T09:38:41,2023-12-20T11:34:31,37.39277,-77.517669,8906 Mill Rd Ettrick VA,0,0,0,0,Extinguishment,,Electrical,,None
INC-2023-0178,VA-FDID-042,Wildfire,Closed,2024-02-13T04:09:14,2024-02-13T04:12:29,2024-02-13T04:22:39,2024-02-13T04:53:18,37.503173,-77.661116,9072 Hill St Chesterfield VA,0,0,0,0,Extinguishment,Attic,Undetermined,,None
INC-2023-0179,VA-FDID-042,Gas Leak,Closed,2023-04-01T06:52:15,2023-04-01T06:54:07,2023-04-01T07:08:04,2023-04-01T08:34:48,37.255282,-77.50185,1011 Park Dr Chester VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0180,VA-FDID-042,Gas Leak,Closed,2023-12-26T03:21:22,2023-12-26T03:25:48,2023-12-26T03:35:03,2023-12-26T05:33:48,37.234531,-77.604217,149 Church Ave Chester VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0181,VA-FDID-042,MVA,Closed,2023-02-19T12:34:15,2023-02-19T12:35:30,2023-02-19T12:40:40,2023-02-19T14:05:07,37.23752,-77.542453,2318 Mill Rd Ettrick VA,0,0,0,0,Rescue,,,,None
INC-2023-0182,VA-FDID-042,False Alarm,Closed,2024-11-23T07:39:45,2024-11-23T07:42:39,2024-11-23T07:53:05,2024-11-23T09:04:22,37.252075,-77.320342,8935 Elm St Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-0183,VA-FDID-042,Water Rescue,Closed,2023-11-02T07:08:38,2023-11-02T07:10:10,2023-11-02T07:17:58,2023-11-02T07:38:26,37.454854,-77.314604,7685 School St Ettrick VA,0,0,0,0,Rescue,,,,None
INC-2023-0184,VA-FDID-042,Wildfire,Closed,2023-07-12T05:57:31,2023-07-12T05:59:59,2023-07-12T06:06:37,2023-07-12T07:04:15,37.284544,-77.355917,1948 Main St Colonial Heights VA,0,0,0,0,Extinguishment,Kitchen,Natural,,None
INC-2023-0185,VA-FDID-042,Structure Fire,Closed,2023-06-10T01:38:23,2023-06-10T01:39:48,2023-06-10T01:53:56,2023-06-10T02:18:31,37.361932,-77.437191,897 Cedar Ln Ettrick VA,2,0,0,0,Extinguishment,Kitchen,Arson,Open Land,None
INC-2023-0186,VA-FDID-042,EMS,Closed,2023-08-13T16:15:41,2023-08-13T16:20:09,2023-08-13T16:33:58,2023-08-13T17:37:30,37.401242,-77.396985,5353 Cedar Ln Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0187,VA-FDID-042,EMS,Closed,2023-11-18T05:19:15,2023-11-18T05:21:25,2023-11-18T05:26:27,2023-11-18T07:02:27,37.512556,-77.354114,2969 School St Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0188,VA-FDID-042,Gas Leak,Closed,2024-05-14T16:16:50,2024-05-14T16:19:27,2024-05-14T16:32:24,2024-05-14T17:35:55,37.436893,-77.542696,5013 Washington Blvd Chester VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0189,VA-FDID-042,EMS,Closed,2023-08-22T14:07:59,2023-08-22T14:12:25,2023-08-22T14:24:19,2023-08-22T14:52:11,37.396716,-77.318886,9230 Lake Rd Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0190,VA-FDID-042,Wildfire,Closed,2023-03-03T09:58:46,2023-03-03T10:03:22,2023-03-03T10:13:41,2023-03-03T10:46:18,37.388691,-77.374237,944 Pine Rd Bon Air VA,0,0,0,0,Extinguishment,Garage,,,None
INC-2023-0191,VA-FDID-042,Hazmat,Closed,2023-06-18T13:28:52,2023-06-18T13:30:45,2023-06-18T13:40:25,2023-06-18T14:41:48,37.515106,-77.699867,3213 Church Ave Richmond VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0192,VA-FDID-042,Electrical,Closed,2024-06-24T07:24:49,2024-06-24T07:28:49,2024-06-24T07:36:18,2024-06-24T08:50:27,37.502538,-77.485168,4737 Washington Blvd Bon Air VA,0,0,0,0,Extinguishment,Attic,Undetermined,,None
INC-2023-0193,VA-FDID-042,EMS,Closed,2023-12-28T22:56:43,2023-12-28T23:01:08,2023-12-28T23:13:08,2023-12-29T00:16:51,37.502299,-77.557718,6881 Main St Chesterfield VA,0,0,2,0,Medical Aid,,,,None
INC-2023-0194,VA-FDID-042,EMS,Closed,2023-08-18T06:46:59,2023-08-18T06:48:49,2023-08-18T06:58:26,2023-08-18T07:49:50,37.341952,-77.372655,8280 Lake Rd Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0195,VA-FDID-042,CO Alarm,Closed,2024-01-15T12:33:26,2024-01-15T12:37:35,2024-01-15T12:49:57,2024-01-15T14:12:52,37.27847,-77.38801,2873 Elm St Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-0196,VA-FDID-042,Structure Fire,Closed,2024-05-13T12:11:43,2024-05-13T12:14:57,2024-05-13T12:19:31,2024-05-13T12:49:39,37.511556,-77.438714,204 Washington Blvd Chester VA,0,0,0,0,Extinguishment,Kitchen,Natural,Open Land,None
INC-2023-0197,VA-FDID-042,Vehicle Fire,Closed,2023-12-21T04:38:10,2023-12-21T04:39:25,2023-12-21T04:53:57,2023-12-21T06:41:01,37.428026,-77.459392,8016 School St Bon Air VA,3,0,2,0,Extinguishment,Attic,Mechanical,,None
INC-2023-0198,VA-FDID-042,Water Rescue,Closed,2023-01-14T07:33:40,2023-01-14T07:38:08,2023-01-14T07:49:28,2023-01-14T08:33:56,37.260105,-77.667474,2539 Cedar Ln Chester VA,0,0,0,0,Rescue,,,,None
INC-2023-0199,VA-FDID-042,False Alarm,Closed,2024-09-09T10:41:14,2024-09-09T10:42:34,2024-09-09T10:52:56,2024-09-09T12:08:22,37.365699,-77.608717,3800 Pine Rd Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-0200,VA-FDID-042,Structure Fire,Closed,2024-05-19T18:54:38,2024-05-19T18:56:01,2024-05-19T19:06:56,2024-05-19T20:18:42,37.341151,-77.515598,254 Church Ave Chester VA,0,0,0,0,Extinguishment,Outside,Electrical,Open Land,None
INC-2023-0201,VA-FDID-042,Structure Fire,Closed,2024-12-14T22:14:21,2024-12-14T22:16:19,2024-12-14T22:23:55,2024-12-15T00:18:26,37.494266,-77.5158,862 Hill St Richmond VA,0,0,0,0,Extinguishment,Kitchen,Arson,Non-Combustible,None
INC-2023-0202,VA-FDID-042,EMS,Closed,2023-01-13T03:53:16,2023-01-13T03:56:46,2023-01-13T04:03:13,2023-01-13T06:00:31,37.474271,-77.33445,5003 Elm St Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0203,VA-FDID-042,MVA,Closed,2024-11-27T08:27:05,2024-11-27T08:29:29,2024-11-27T08:40:02,2024-11-27T09:19:08,37.465149,-77.430276,1384 Lake Rd Ettrick VA,0,0,0,0,Rescue,,,,None
INC-2023-0204,VA-FDID-042,Structure Fire,Closed,2024-10-13T10:01:43,2024-10-13T10:04:10,2024-10-13T10:18:29,2024-10-13T12:02:17,37.514458,-77.547319,5447 Main St Ettrick VA,0,0,0,0,Extinguishment,Outside,,Heavy Timber,None
INC-2023-0205,VA-FDID-042,EMS,Closed,2023-12-02T10:13:45,2023-12-02T10:17:39,2023-12-02T10:31:38,2023-12-02T12:21:50,37.342022,-77.397133,4939 Mill Rd Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0206,VA-FDID-042,CO Alarm,Closed,2024-07-06T18:37:25,2024-07-06T18:39:04,2024-07-06T18:49:42,2024-07-06T19:52:56,37.33621,-77.669392,5150 Park Dr Midlothian VA,0,0,0,0,Investigated,,,,None
INC-2023-0207,VA-FDID-042,Wildfire,Closed,2023-12-01T18:02:25,2023-12-01T18:05:47,2023-12-01T18:19:15,2023-12-01T19:49:12,37.350413,-77.695495,5898 Lake Rd Richmond VA,0,0,0,0,Extinguishment,Kitchen,Mechanical,,None
INC-2023-0208,VA-FDID-042,False Alarm,Closed,2023-11-18T09:58:43,2023-11-18T10:03:02,2023-11-18T10:08:28,2023-11-18T12:07:25,37.498341,-77.343917,4077 River Rd Chesterfield VA,0,0,0,0,Investigated,,,,None
INC-2023-0209,VA-FDID-042,EMS,Closed,2023-08-22T21:29:37,2023-08-22T21:32:43,2023-08-22T21:39:12,2023-08-22T22:07:50,37.278162,-77.595615,5011 Park Dr Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-0210,VA-FDID-042,Hazmat,Closed,2024-04-30T11:28:20,2024-04-30T11:31:52,2024-04-30T11:46:23,2024-04-30T12:33:04,37.365358,-77.651804,210 Washington Blvd Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-0211,VA-FDID-042,Brush/Grass Fire,Closed,2023-12-08T22:21:00,2023-12-08T22:23:50,2023-12-08T22:37:58,2023-12-08T23:16:33,37.318131,-77.464715,3390 Park Dr Midlothian VA,0,0,0,0,Extinguishment,Roof,Natural,,None
INC-2023-0212,VA-FDID-042,False Alarm,Closed,2023-09-11T02:57:35,2023-09-11T02:59:46,2023-09-11T03:10:28,2023-09-11T04:20:18,37.262166,-77.48046,9803 Lake Rd Chester VA,0,0,0,0,Investigated,,,,None
